年份,月份,类型,成员单位,交易对象,交易金额,企业类型,社会信用代码
2025,2,Customer,浙江物产化工集团宁波有限公司,浙江建业化工股份有限公司,5481162,企业,91330100704290413D
2025,2,Customer,物产中大乾睿能源化工（浙江）有限公司,浙江惠行实业有限公司,10148256,企业,91330113MACG11RG4L
2025,2,Customer,物产中大嘉悦（浙江）能源有限公司,浙江惠行实业有限公司,4059000,企业,91330113MACG11RG4L
2025,2,Customer,物产化工（浙江自贸区）有限公司,浙江惠行实业有限公司,25750883.04,企业,91330113MACG11RG4L
2025,2,Customer,浙江物产化工集团宁波有限公司,浙江新化化工股份有限公司,8738911.1,企业,913300001439822750
2025,2,Customer,物产中大（海南）发展有限公司,浙江明日石化有限公司,3660000,企业,913300007664057651
2025,2,Customer,浙江物产经编供应链有限公司,浙江杰灵美经编股份有限公司,297849.21,企业,91330481MA2B8N533L
2025,2,Customer,物产中大化工集团有限公司,浙江正凯集团有限公司,9446000,企业,913301092557852337
2025,2,Customer,物产中大嘉悦（浙江）能源有限公司,浙江正凯集团有限公司,9554000,企业,913301092557852337
2025,2,Customer,物产中大（海南）发展有限公司,浙江正凯集团有限公司,4211350,企业,913301092557852337
2025,2,Customer,物产中大化工集团有限公司,浙江永安资本管理有限公司,4725000,企业,913300000683725210
2025,2,Customer,舟山聚能能源有限公司,浙江永安资本管理有限公司,1420800,企业,913300000683725210
2025,2,Customer,物产化工（浙江自贸区）有限公司,浙江汇善实业有限公司,2429500,企业,91330201MA2CK4NP26
2025,2,Customer,浙江物产经编供应链有限公司,浙江益通新材料有限公司,106758575.85,企业,91330109MA2GKLX60J
2025,2,Customer,物产中大欧泰有限公司,浙江睿智燃料股份有限公司,29315381.36,企业,913305006952944971
2025,2,Customer,物产中大化工集团有限公司,浙江禾粟安商贸有限公司,4715000,企业,91330303MA2H9FXN44
2025,2,Customer,浙江物产经编供应链有限公司,浙江聚益新材料有限公司,1368180,企业,91330481MA2JG8JD4N
2025,2,Customer,物产中大化工集团有限公司,浙江舟山嘉诚石油化工有限公司,47223100,企业,91330901MA2A23TY15
2025,2,Customer,物产中大化工集团有限公司,浠水海大饲料有限公司,3499717.2,企业,91421125052641029R
2025,2,Customer,物产中大化工集团有限公司,湖北五丰供应链集团有限公司,7718368.48,企业,914201026154108666
2025,2,Customer,物产中大化工集团有限公司,湖南嘉合晟贸易有限公司,18604179.63,企业,91430105MA4L1WYD9D
2025,2,Customer,浙江物产春达化工有限公司,漳州鑫誉丰新材料科技有限公司,1448400,企业,91350625MA8UH3FM5G
2025,2,Customer,浙江物产春达化工有限公司,潮州市众城泰化工有限公司,777600,企业,91445102MA56PUY73G
2025,2,Customer,物产中大欧泰有限公司,瑞达新控资本管理有限公司,6240000,企业,91440300078986850H
2025,2,Customer,物产中大化工集团有限公司,益海嘉里（温州）粮油食品有限公司,6369055.96,企业,91330300MA2CPLA767
2025,2,Customer,物产中大欧泰有限公司,福建佳通轮胎有限公司,3270486.16,企业,913503056112587993
2025,2,Customer,浙江物产化工集团宁波有限公司,福建春达化工有限公司,62367064,企业,91350623062294964U
2025,2,Customer,物产中大乾睿能源化工（浙江）有限公司,绍兴元垄化纤有限公司,5010000,企业,91330621MA2BH5ULXU
2025,2,Customer,物产中大嘉悦（浙江）能源有限公司,舟山济海能源有限公司,2999040,企业,91330901MA2A30L42D
2025,2,Customer,物产中大化工集团有限公司,舟山良海粮油有限公司,184480013.65,企业,913309020805916716
2025,2,Customer,浙江物产经编供应链有限公司,苏州大地化纤纺织有限公司,6116819.08,\N,\N
2025,2,Customer,浙江物产经编供应链有限公司,苏州恒德意商贸有限公司,9328424.74,企业,91320509MA1MA1LF27
2025,2,Customer,浙江物产经编供应链有限公司,苏州艾彼希纺织贸易有限公司,5171219.92,企业,91320509MA1W5EKQ37
2025,2,Customer,浙江物产经编供应链有限公司,苏州苒兴纺织品有限公司,3976224.22,企业,91320509MA1P3QJR05
2025,2,Customer,物产中大欧泰有限公司,英利特化工（重庆）有限公司,30255604.42,\N,\N
2025,2,Customer,浙江物产化工集团宁波有限公司,衢州巨化锦纶有限责任公司,7969061,企业,91330800X097602096
2025,2,Customer,物产中大乾睿能源化工（浙江）有限公司,道恩集团有限公司,1940470,企业,91370681723865171B
2025,2,Customer,物产中大新阳光（河南）粮油有限公司,郑州豫嘉供应链管理有限公司,1942582.01,企业,91410182MACAF9821F
2025,2,Customer,物产中大化工集团有限公司,钦州祥源饲料有限公司,6727027.5,企业,91450700MAA7T10B2C
2025,2,Customer,物产中大化工集团有限公司,长沙华港饲料有限公司,7266808.96,企业,91430121792381875W
2025,2,Supplier,浙江物产化工集团宁波有限公司,一石巨鑫有限公司,41500000,企业,91330901MA2A2FGK7A
2025,2,Supplier,物产中大（海南）发展有限公司,万华化学集团石化销售有限公司,2646000,企业,91370600MA94648L3F
2025,2,Supplier,物产中大（海南）发展有限公司,上海夯石商贸有限公司,6892340,企业,91310000MA1K337M63
2025,2,Supplier,物产中大化工集团有限公司,上海浦耀贸易有限公司,528355.01,企业,913101156643364392
2025,2,Supplier,欧泰汇能（东营）供应链有限公司,上海苏亭化工有限公司,243337.5,企业,91310115769444081X
2025,2,Supplier,宁波凯优国际贸易有限公司,东莞市润达化工有限公司,1079450.7,企业,9144190058144336X9
2025,2,Supplier,欧泰汇能（东营）供应链有限公司,东营澳达橡胶有限公司,7004620.72,企业,91370523MA3DDA3H0F
2025,2,Supplier,物产中大农产品（浙江）有限公司,中储粮油脂工业东莞有限公司,967393.84,企业,91441900754510541L
2025,2,Supplier,物产中大化工集团有限公司,中储粮油脂工业东莞有限公司,24820728.71,企业,91441900754510541L
2025,2,Supplier,物产中大化工集团有限公司,中国石化化工销售有限公司华东分公司,22892631.47,企业,91310105775784488T
2025,2,Supplier,浙江物产化工集团宁波有限公司,中国石化销售股份有限公司浙江宁波石油分公司,2055800,企业,91330203720469691M
2025,2,Supplier,物产中大（海南）发展有限公司,中海石油气电集团有限责任公司海南分公司,22946570.27,\N,\N
2025,2,Supplier,浙江物产氯碱化工有限公司,北京信发科创新材料开发有限公司,4797250,企业,91110111MA01FRK78U
2025,2,Supplier,物产中大化工集团有限公司,北京信发科创新材料开发有限公司,17445155,企业,91110111MA01FRK78U
2025,2,Supplier,物产化工（浙江自贸区）有限公司,华立集团股份有限公司,4849000,企业,913300007042069982
2025,2,Supplier,浙江物产化工集团宁波有限公司,南京诚志清洁能源有限公司,16164156.5,企业,91320100748236988A
2025,2,Supplier,浙江物产氯碱化工有限公司,厦门国贸集团股份有限公司,345660,企业,913502001550054395
2025,2,Supplier,物产中大嘉悦（浙江）能源有限公司,厦门国贸集团股份有限公司,9392500,企业,913502001550054395
2025,2,Supplier,兴泰（新加坡）贸易有限公司,厦门建发原材料贸易有限公司,388080,企业,91350200556206397F
2025,2,Supplier,物产化工（浙江自贸区）有限公司,厦门建发原材料贸易有限公司,53075276,企业,91350200556206397F
2025,2,Supplier,舟山聚能能源有限公司,厦门建发原材料贸易有限公司,6443136,企业,91350200556206397F
2025,2,Supplier,物产中大（海南）发展有限公司,嘉兴睿强贸易有限公司,3840000,\N,\N
2025,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,嘉兴睿源能源科技有限公司,1489400,企业,91330401MABQU3KMXE
2025,2,Supplier,物产中大化工集团有限公司,嘉吉粮油（南通）有限公司,2915687.94,企业,91320691765860600Q
2025,2,Supplier,物产中大化工集团有限公司,四川邦力达化工有限公司,4651524,\N,\N
2025,2,Supplier,舟山聚能能源有限公司,四联庆通（厦门）供应链有限公司,3280032,\N,\N
2025,2,Supplier,浙江物产化工集团宁波有限公司,宁波市石化进出口有限公司,610000,企业,91330200144056935J
2025,2,Supplier,物产中大化工集团有限公司,宁波市石化进出口有限公司,7560000,企业,91330200144056935J
2025,2,Supplier,物产中大嘉悦（浙江）能源有限公司,宁波市石化进出口有限公司,4288500,企业,91330200144056935J
2025,2,Supplier,物产中大（海南）发展有限公司,宁波市石化进出口有限公司,8349000,企业,91330200144056935J
2025,2,Supplier,物产化工（浙江自贸区）有限公司,宁波市石化进出口有限公司,133000,企业,91330200144056935J
2025,2,Supplier,浙江物产化工集团宁波有限公司,宁波森之源化工有限公司,21214303,企业,913302015705488950
2025,2,Supplier,浙江物产化工集团宁波有限公司,宁波维敦科贸有限公司,9796500,\N,\N
2025,2,Supplier,物产中大化工集团有限公司,宁波誉民生物技术有限公司,313600,企业,91330206MA281ATEX5
2025,2,Supplier,物产中大嘉悦（浙江）能源有限公司,宁波鑫启诚能源有限公司,3367560,企业,91330206MACRHH7P14
2025,2,Supplier,浙江物产化工集团宁波有限公司,宁波鑫航化工有限公司,2030675,企业,91330204062901568T
2025,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,宜宾天原物产集团有限公司,4260000,企业,91511500791836890M
2025,2,Supplier,物产中大（海南）发展有限公司,宜宾天原物产集团有限公司,22117400,企业,91511500791836890M
2025,2,Supplier,物产中大化工集团有限公司,富邦橡胶（浙江）有限公司,471840,企业,91330201MA7KQ87813
2025,2,Supplier,物产中大嘉悦（浙江）能源有限公司,富邦橡胶（浙江）有限公司,3457440,企业,91330201MA7KQ87813
2025,2,Supplier,欧泰汇能（东营）供应链有限公司,山东兴达钢帘线有限公司,549251.9,\N,\N
2025,2,Supplier,物产中大化工集团有限公司,山东兴达钢帘线有限公司,3746199.6,\N,\N
2025,2,Supplier,舟山聚能能源有限公司,山东兴达钢帘线有限公司,2415820.8,\N,\N
2025,2,Supplier,舟山聚能能源有限公司,山东华友橡胶有限公司,938015,企业,91370220MA3MPJA55B
2025,2,Supplier,浙江物产化工集团宁波有限公司,山东海旺达现代物流有限公司,1709346.22,\N,\N
2025,2,Supplier,物产中大欧泰有限公司,山东海旺达现代物流有限公司,5050213.11,\N,\N
2025,2,Supplier,宁波凯优国际贸易有限公司,广东汇泉联骏化学工业有限公司,189596.57,企业,914402293040617342
2025,2,Supplier,浙江物产氯碱化工有限公司,广州市塑料工业集团有限公司,1710855,企业,914401011905212958
2025,2,Supplier,物产中大化工集团有限公司,广州芊禧门油脂有限公司,761575.72,企业,91440101MA59G50R68
2025,2,Supplier,浙江物产化工集团宁波有限公司,延安凌瑞化工有限公司,20689001,\N,\N
2025,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,恒力云商科技股份有限公司,5881200,企业,91320000MA2526PX1T
2025,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,恒力石化（惠州）有限公司,5133967.44,企业,91441300MA556RMB75
2025,2,Supplier,物产中大嘉悦（浙江）能源有限公司,恒力石化（惠州）有限公司,10049058,企业,91441300MA556RMB75
2025,2,Supplier,物产化工（浙江自贸区）有限公司,恒力石化（惠州）有限公司,372525984.84,企业,91441300MA556RMB75
2025,2,Supplier,物产中大欧泰有限公司,恒河材料科技股份有限公司,3701011,\N,\N
2025,2,Supplier,宁波凯优国际贸易有限公司,恩骅力工程材料（无锡）有限公司,548230.8,\N,\N
2025,2,Supplier,浙江物产化工集团宁波有限公司,恩骅力工程材料（无锡）有限公司,6906763.4,\N,\N
2025,2,Supplier,物产中大新材料科技发展（浙江）有限公司,恩骅力工程材料（无锡）有限公司,10260445.2,\N,\N
2025,2,Supplier,浙江物产化工集团宁波有限公司,新阳科技集团有限公司,729744,企业,913204117961377301
2025,2,Supplier,浙江物产化工集团宁波有限公司,普信理碳（宁波）贸易有限责任公司,50518075,企业,91330206MAC2TNNE2H
2025,2,Supplier,物产化工（浙江自贸区）有限公司,杭州宸奇新材料有限公司,4706358.97,企业,91330109MA2KJA0MXY
2025,2,Supplier,物产化工（浙江自贸区）有限公司,杭州永盛控股集团有限公司,35747000,企业,91330109768220166U
2025,2,Supplier,物产中大化工集团有限公司,杭州粮油食品有限公司,13371889.01,企业,9133010076547315XY
2025,2,Supplier,浙江物产经编供应链有限公司,桐乡市中盈化纤有限公司,5425289.94,企业,91330483052814524T
2025,2,Supplier,浙江物产经编供应链有限公司,桐乡市中益化纤有限公司,1460044.8,企业,91330400MA29GC9J1T
2025,2,Supplier,盈泰国际（新加坡）有限公司,永安期货股份有限公司,39590611.05116,企业,9133000010002099X5
2025,2,Supplier,物产化工（浙江自贸区）有限公司,江苏东方盛虹股份有限公司,23980000,企业,91320500704043818X
2025,2,Supplier,物产中大化工集团有限公司,江苏幸福门粮油有限公司,17631276.79,企业,91321283725221820U
2025,2,Supplier,浙江物产经编供应链有限公司,江苏桐昆恒欣新材料有限公司,1657418.97,企业,91321323MA22TJ117J
2025,2,Supplier,浙江物产经编供应链有限公司,江苏桐昆恒阳化纤有限公司,502255.9,\N,\N
2025,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,江苏盛虹进出口有限公司,15751440,企业,9132050966764543XX
2025,2,Supplier,物产中大化工集团有限公司,江西潮实新能源科技有限公司,19136200,\N,\N
2025,2,Supplier,物产中大新材料科技发展（浙江）有限公司,沧州旭阳化工有限公司,25792200,企业,91130900567377896F
2025,2,Supplier,浙江物产化工集团宁波有限公司,河南启瑞生物科技发展有限公司,7581114.46,\N,\N
